date,hour,demand
2021-05-07,21,77.4332674579086
2021-05-07,22,70.7443749150751
2021-05-07,23,60.9708569814376
2021-05-08,0,64.1165712341295
2021-05-08,1,49.0964681321639
2021-05-08,2,47.4324643991961
2021-05-08,3,23.9403788211621
2021-05-08,4,25.031478985793
2021-05-08,5,25.2183944736059
2021-05-08,6,51.7953454196074
2021-05-08,7,72.9821399812833
2021-05-08,8,84.7912477519607
2021-05-08,9,91.8043776402216
2021-05-08,10,98.5287762871459
2021-05-08,11,108.882070746241
2021-05-08,12,122.452439089073
2021-05-08,13,125.450685084639
2021-05-08,14,124.475077416543
2021-05-08,15,127.979362903505
2021-05-08,16,126.271289665281
2021-05-08,17,125.981038785832
2021-05-08,18,117.528811605223
2021-05-08,19,106.497758548043
2021-05-08,20,92.2921814742698
2021-05-08,21,88.5401949750029
2021-05-08,22,80.8918563558008
2021-05-08,23,69.7164376779523
2021-05-09,0,59.5043711157389
2021-05-09,1,45.5647331723382
2021-05-09,2,44.0204288878355
2021-05-09,3,22.2182371671726
2021-05-09,6,48.0694677926822
2021-05-09,8,78.6918229793535
2021-05-09,9,85.2004661510243
2021-05-09,10,91.4411478486719
2021-05-09,11,101.049682177728
2021-05-09,12,113.643871456822
2021-05-09,13,116.426439816022
2021-05-09,14,115.521012098533
2021-05-09,15,118.773218199047
2021-05-09,16,117.188014531667
2021-05-09,17,116.918642734096
2021-05-09,18,109.074423162952
2021-05-09,19,98.8368845317145
2021-05-09,20,85.653180009769
2021-05-09,21,82.1710911710137
2021-05-09,22,75.0729327564917
2021-05-09,23,64.7014133882432
2021-05-10,0,50.9818638262604
2021-05-10,1,39.0387290599835
2021-05-10,5,20.0522381066741
2021-05-10,6,41.1847233279831
2021-05-10,7,58.0312616638222
2021-05-10,8,67.4211949164262
2021-05-10,9,72.9976383549499
2021-05-10,10,78.3444990733611
2021-05-10,11,86.5768520845557
2021-05-10,12,97.3672399298461
2021-05-10,13,99.7512752286993
2021-05-10,14,98.97552730074
2021-05-10,15,101.761936524843
2021-05-10,16,100.403773485861
2021-05-10,17,100.172982435643
2021-05-10,18,93.452250386874
2021-05-10,19,84.6809821484679
2021-05-10,20,73.3855123189296
2021-05-10,21,70.402145287572
2021-05-10,22,64.3206198648007
2021-05-10,23,55.4345602663385
2021-05-11,0,50.3288786587501
2021-05-11,2,37.2325390968801
2021-05-11,3,18.7922154529282
2021-05-11,5,19.7954053219084
2021-05-11,6,40.6572217530537
2021-05-11,7,57.2879865013542
2021-05-11,8,66.5576517473047
2021-05-11,9,72.0626710640029
2021-05-11,10,77.3410481986487
2021-05-11,11,85.4679597056185
2021-05-11,12,96.1201422620896
2021-05-11,13,98.4736423946672
2021-05-11,14,97.7078303900475
2021-05-11,15,100.458550768012
2021-05-11,16,99.1177833331325
2021-05-11,17,98.8899482974903
2021-05-11,18,92.2552966312983
2021-05-11,19,83.5963724232999
2021-05-11,20,72.4455770663129
2021-05-11,21,69.500421553219
2021-05-11,22,63.4967894360051
2021-05-11,23,54.7245441369805
2021-05-12,0,50.3744756710845
2021-05-12,5,19.8133395847945
2021-05-12,6,40.6940564271248
2021-05-12,7,57.3398883337957
2021-05-12,8,66.6179517211677
2021-05-12,9,72.1279584812656
2021-05-12,10,77.4111177257801
2021-05-12,11,85.5453920608936
2021-05-12,12,96.2072252933256
2021-05-12,13,98.5628576525182
2021-05-12,14,97.7963518367038
2021-05-12,15,100.549564315314
2021-05-12,16,99.2075821704928
2021-05-12,17,98.9795407206167
2021-05-12,18,92.3388781854779
2021-05-12,19,83.6721091558892
2021-05-12,20,72.5112113891729
2021-05-12,21,69.5633876208777
2021-05-12,22,63.5543163264956
2021-05-12,23,54.7741235391152
2021-05-13,0,51.6094624476473
2021-05-13,1,39.5193049099021
2021-05-13,5,20.2990858295105
2021-05-13,6,41.6917168673117
2021-05-13,7,58.7456400149486
2021-05-13,8,68.2511655335461
2021-05-13,9,73.8962562899902
2021-05-13,10,79.3089381095494
2021-05-13,11,87.6426333042743
2021-05-13,12,98.5658533378702
2021-05-13,13,100.979236666682
2021-05-13,14,100.193939100996
2021-05-13,15,103.014649671822
2021-05-13,16,101.639767329407
2021-05-13,17,101.406135187592
2021-05-13,18,94.6026693615151
2021-05-13,19,85.7234247675761
2021-05-13,20,74.2889050728329
2021-05-13,21,71.2688120982585
2021-05-13,22,65.1124216806673
2021-05-13,23,56.1169726182859
2021-05-14,0,56.0017061909868
2021-05-14,1,42.8826110072622
2021-05-14,2,41.4292106403885
2021-05-14,3,20.910382995184
2021-05-14,5,22.0266475691939
2021-05-14,6,45.2399069447668
2021-05-14,7,63.7452109766861
2021-05-14,8,74.0597080095396
2021-05-14,9,80.1852264507465
2021-05-14,10,86.0585567004413
2021-05-14,11,95.1014943255646
2021-05-14,12,106.954339326643
2021-05-14,13,109.573114599558
2021-05-14,14,108.7209839735
2021-05-14,15,111.781752234697
2021-05-14,16,110.289859985961
2021-05-14,17,110.036344488178
2021-05-14,18,102.653867008223
2021-05-14,19,93.018950786181
2021-05-14,20,80.6112917637753
2021-05-14,21,77.3341725803863
2021-05-14,22,70.6538401178523
2021-05-14,23,60.8928298000547
2021-05-15,0,64.1858352725808
2021-05-15,1,49.1495062093891
2021-05-15,2,47.4837048815668
2021-05-15,5,25.2456374750777
2021-05-15,7,73.0609813424576
2021-05-15,8,84.8828462908655
2021-05-15,9,91.9035523437418
2021-05-15,10,98.6352152438455
2021-05-15,11,108.999694190378
2021-05-15,12,122.5847223707
2021-05-15,13,125.586207320283
2021-05-15,14,124.609545719861
2021-05-15,15,128.117616826672
2021-05-15,16,126.407698386058
2021-05-15,17,126.117133953534
2021-05-15,18,117.655775976048
2021-05-15,19,106.612806260375
2021-05-15,20,92.3918831439528
2021-05-15,21,88.6358434376576
2021-05-15,22,80.9792424486811
2021-05-15,23,69.791751156622
2021-05-16,0,59.4340025872525
2021-05-16,1,45.5108493455858
2021-05-16,2,43.9683713205326
2021-05-16,3,22.1919623805359
2021-05-16,4,23.203377195137
2021-05-16,6,48.0126219232062
2021-05-16,7,67.6521001198187
2021-05-16,8,78.5987638026386
2021-05-16,9,85.099709999552
2021-05-16,10,91.3330116076435
2021-05-16,11,100.930183100509
2021-05-16,12,113.509478775142
2021-05-16,13,116.288756531699
2021-05-16,14,115.384399552627
2021-05-16,15,118.632759667488
2021-05-16,16,117.049430626246
2021-05-16,17,116.780377381694
2021-05-16,18,108.945434207862
2021-05-16,19,98.7200022591307
2021-05-16,20,85.5518884890882
2021-05-16,21,82.0739174901327
2021-05-16,22,74.9841531978109
2021-05-16,23,64.6248989546688
2021-05-17,4,19.9301167942241
2021-05-17,5,20.0789393030688
2021-05-17,6,41.2395641582283
2021-05-17,7,58.108535038818
2021-05-17,8,67.5109717561513
2021-05-17,9,73.0948406855675
2021-05-17,10,78.4488211866872
2021-05-17,11,86.6921362497671
2021-05-17,12,97.4968923797099
2021-05-17,13,99.8841022167063
2021-05-17,14,99.1073213168828
2021-05-17,15,101.897440872947
2021-05-17,16,100.537469328707
2021-05-17,17,100.306370961315
2021-05-17,18,93.5766897077038
2021-05-17,19,84.793741807675
2021-05-17,20,73.4832311354794
2021-05-17,21,70.495891506719
2021-05-17,22,64.4062680350501
2021-05-17,23,55.5083759208731
2021-05-18,0,50.2598740544096
2021-05-18,1,38.4858743588801
2021-05-18,2,37.1814905399196
2021-05-18,5,19.7682643613227
2021-05-18,6,40.601477703605
2021-05-18,7,57.209440446935
2021-05-18,8,66.4663962982058
2021-05-18,9,71.9638678274316
2021-05-18,10,77.2350079177513
2021-05-18,11,85.3507768296943
2021-05-18,12,95.9883544582938
2021-05-18,13,98.3386277686216
2021-05-18,14,97.5738657487379
2021-05-18,15,100.320814686202
2021-05-18,16,98.9818855423555
2021-05-18,17,98.7543628853497
2021-05-18,18,92.1288078158904
2021-05-18,19,83.4817556315672
2021-05-18,20,72.3462488373736
2021-05-18,21,69.4051313496901
2021-05-18,22,63.4097306548702
2021-05-18,23,54.6495127510939
2021-05-19,0,50.4410117271793
2021-05-19,5,19.8395096134941
2021-05-19,6,40.7478063071005
2021-05-19,7,57.4156245072411
2021-05-19,8,66.7059426275461
2021-05-19,9,72.2232271630252
2021-05-19,10,77.5133645561985
2021-05-19,11,85.6583828747727
2021-05-19,12,96.3342985631425
2021-05-19,13,98.6930423092965
2021-05-19,14,97.9255240705581
2021-05-19,15,100.682373071385
2021-05-19,16,99.338618397955
2021-05-19,17,99.110275744374
2021-05-19,18,92.460842031192
2021-05-19,19,83.7826256838371
2021-05-19,20,72.6069862823944
2021-05-19,21,69.6552689436949
2021-05-19,22,63.6382606951432
2021-05-19,23,54.8464707766356
2021-05-20,0,51.5417949892208
2021-05-20,1,39.4674893940023
2021-05-20,3,19.2451042439368
2021-05-20,5,20.2724707965046
2021-05-20,6,41.6370530056078
2021-05-20,7,58.6686159971635
2021-05-20,8,68.1616783990698
2021-05-20,9,73.799367626299
2021-05-20,10,79.2049526383227
2021-05-20,11,87.5277211551404
2021-05-20,12,98.4366192698003
2021-05-20,13,100.84683830454
2021-05-20,14,100.062570377372
2021-05-20,15,102.879582589287
2021-05-20,16,101.506502916177
2021-05-20,17,101.273177099839
2021-05-20,18,94.4786315999797
2021-05-20,19,85.6110289779954
2021-05-20,20,74.1915015898832
2021-05-20,21,71.1753683933438
2021-05-20,22,65.0270498926624
2021-05-20,23,56.0433951630756
2021-05-21,0,56.0669182924801
2021-05-21,1,42.9325463640844
2021-05-21,2,41.477453561414
2021-05-21,5,22.0522968587341
2021-05-21,6,45.2925872933469
2021-05-21,7,63.8194401288076
2021-05-21,8,74.1459480462057
2021-05-21,9,80.2785994474143
2021-05-21,10,86.158768992452
2021-05-21,11,95.2122368139982
2021-05-21,12,107.07888405404
2021-05-21,13,109.700708802596
2021-05-21,14,108.847585899112
2021-05-21,15,111.911918321905
2021-05-21,16,110.418288814871
2021-05-21,17,110.164478106826
2021-05-21,18,102.773403980385
2021-05-21,19,93.1272682227744
2021-05-21,20,80.7051608991562
2021-05-21,21,77.4242256208063
2021-05-21,22,70.7361141360212
2021-05-21,23,60.963737450325
2021-05-22,0,64.1194787075794
2021-05-22,1,49.098694493849
2021-05-22,2,47.4346153038414
2021-05-22,4,25.0326140801869
2021-05-22,5,25.2195380439961
2021-05-22,6,51.7976941664093
2021-05-22,7,72.9854494788162
2021-05-22,8,84.79509275329
2021-05-22,9,91.8085406636872
2021-05-22,10,98.5332442397453
2021-05-22,11,108.887008186341
2021-05-22,12,122.457991900283
2021-05-22,13,125.456373856343
2021-05-22,14,124.480721947681
2021-05-22,15,127.985166342345
2021-05-22,16,126.277015648675
2021-05-22,17,125.986751607313
2021-05-22,18,117.534141146288
2021-05-22,19,106.502587867507
2021-05-22,20,92.2963666180183
2021-05-22,21,88.5442099786313
2021-05-22,22,80.8955245326878
2021-05-22,23,69.7195990867374
2021-05-23,0,59.497916727645
2021-05-23,1,45.559790804815
2021-05-23,2,44.0156540296734
2021-05-23,3,22.2158271740452
2021-05-23,5,23.4017806241768
2021-05-23,6,48.0642537387432
2021-05-23,7,67.7248518383078
2021-05-23,8,78.6832873448144
2021-05-23,9,85.1912245295432
2021-05-23,10,91.4312293058002
2021-05-23,11,101.03872140538
2021-05-23,12,113.631544603565
2021-05-23,13,116.413811139962
2021-05-23,14,115.508481633441
2021-05-23,15,118.760334969949
2021-05-23,16,117.175303248251
2021-05-23,17,116.905960669208
2021-05-23,18,109.062591953832
2021-05-23,19,98.8261637796286
2021-05-23,20,85.643889282804
2021-05-23,21,82.1621781432382
2021-05-23,22,75.0647896598709
2021-05-23,23,64.6943952814318
2021-05-24,0,50.98467894237
2021-05-24,1,39.0408847001823
2021-05-24,3,19.0370836191243
2021-05-24,4,19.9047125412097
2021-05-24,5,20.053345350982
2021-05-24,6,41.1869974656746
2021-05-24,8,67.4249177793758
2021-05-24,9,73.0016691379043
2021-05-24,10,78.3488250992238
2021-05-24,11,86.5816326844147
2021-05-24,12,97.3726163532465
2021-05-24,13,99.75678329374
2021-05-24,14,98.9809925305383
2021-05-24,15,101.767555614562
2021-05-24,16,100.409317580545
2021-05-24,17,100.178513786509
2021-05-24,18,93.4574106324162
2021-05-24,19,84.6856580621975
2021-05-24,20,73.3895645195052
2021-05-24,21,70.406032752613
2021-05-24,22,64.3241715202242
2021-05-24,23,55.437621251401
2021-05-25,0,50.322515716866
2021-05-25,5,19.7929026431881
2021-05-25,6,40.6520815721858
2021-05-25,7,57.280743738581
2021-05-25,8,66.5492370462167
2021-05-25,9,72.053560378444
2021-05-25,10,77.3312701823674
2021-05-25,11,85.4571542262387
2021-05-25,12,96.1079900565288
2021-05-25,13,98.4611926425494
2021-05-25,14,97.6954774574377
2021-05-25,15,100.445850069381
2021-05-25,16,99.1052521440451
2021-05-25,17,98.8774459129606
2021-05-25,18,92.2436330475546
2021-05-25,19,83.5858035635591
2021-05-25,20,72.4364179709999
2021-05-25,21,69.4916348058277
2021-05-25,22,63.4887617113314
2021-05-25,23,54.7176254631841
2021-05-26,0,50.3772002431263
2021-05-26,1,38.5757154307671
2021-05-26,5,19.8144112162183
2021-05-26,6,40.6962574205234
2021-05-26,7,57.3429896396566
2021-05-26,8,66.6215548437079
2021-05-26,9,72.1318596200168
2021-05-26,10,77.4153046113858
2021-05-26,11,85.5500188997918
2021-05-26,12,96.2124287919777
2021-05-26,13,98.5681885587508
2021-05-26,14,97.8016412854268
2021-05-26,15,100.555002675279
2021-05-26,16,99.2129479475281
2021-05-26,17,98.9848941637199
2021-05-26,18,92.3438724593145
2021-05-26,19,83.6766346757333
2021-05-26,20,72.5151332566789
2021-05-26,21,69.5671500513253
2021-05-26,22,63.557753748148
2021-05-26,23,54.7770860720969
2021-05-27,0,51.6031891565888
2021-05-27,1,39.5145012151847
2021-05-27,3,19.2680281089518
2021-05-27,5,20.2966184123434
2021-05-27,6,41.6866491091481
2021-05-27,7,58.738499299259
2021-05-27,8,68.2428693915953
2021-05-27,9,73.8872739696588
2021-05-27,10,79.2992978608682
2021-05-27,11,87.631980068961
2021-05-27,12,98.5538723511075
2021-05-27,13,100.966962325651
2021-05-27,14,100.181760215333
2021-05-27,15,103.002127919995
2021-05-27,16,101.627412698816
2021-05-27,17,101.393808955715
2021-05-27,18,94.5911701121204
2021-05-27,19,85.7130048180437
2021-05-27,20,74.2798750248178
2021-05-27,21,71.2601491519599
2021-05-27,22,65.1045070628171
2021-05-27,23,56.1101514253135
2021-05-28,0,56.0043419966331
2021-05-28,1,42.8846293427006
2021-05-28,2,41.4311605693238
2021-05-28,3,20.9113671742262
2021-05-28,5,22.0276842869295
2021-05-28,6,45.2420362299309
2021-05-28,7,63.7482112421858
2021-05-28,8,74.0631937425611
2021-05-28,9,80.1890004906285
2021-05-28,10,86.0626071775622
2021-05-28,11,95.105970422326
2021-05-28,12,106.959373295618
2021-05-28,13,109.578271825182
2021-05-28,14,108.726101092298
2021-05-28,15,111.787013413217
2021-05-28,16,110.295050946299
2021-05-28,17,110.041523516422
2021-05-28,18,102.658698568914
2021-05-28,19,93.023328864857
2021-05-28,20,80.6150858570706
2021-05-28,21,77.337812431073
2021-05-28,22,70.6571655485111
2021-05-28,23,60.8956958138875
2021-05-29,0,64.179649872213
2021-05-29,1,49.1447698158765
2021-05-29,2,47.479129016434
2021-05-29,3,23.9639316478678
2021-05-29,5,25.2432046271657
2021-05-29,6,51.8463022905886
2021-05-29,7,73.0539406703381
2021-05-29,8,84.8746663803534
2021-05-29,9,91.8946958684142
2021-05-29,10,98.6257100579418
2021-05-29,11,108.989190210089
2021-05-29,12,122.572909241158
2021-05-29,13,125.574104946454
2021-05-29,14,124.597537464042
2021-05-29,15,128.105270508347
2021-05-29,16,126.395516847549
2021-05-29,17,126.104980415866
2021-05-29,18,117.644437834589
2021-05-29,19,106.602532297463
2021-05-29,20,92.3829796096208
2021-05-29,21,88.6273018618369
2021-05-29,22,80.9714387170026
2021-05-29,23,69.7850255306105
2021-05-30,0,59.4365513692739
2021-05-30,1,45.5128010437643
2021-05-30,2,43.9702568707136
2021-05-30,3,22.1929140659731
2021-05-30,4,23.2043722543297
2021-05-30,6,48.014680908
2021-05-30,7,67.6550013287058
2021-05-30,8,78.6021344508765
2021-05-30,9,85.1033594359257
2021-05-30,10,91.3369283544183
2021-05-30,11,100.934511414687
2021-05-30,12,113.514346542854
2021-05-30,13,116.293743486625
2021-05-30,14,115.389347724891
2021-05-30,15,118.637847143206
2021-05-30,16,117.054450202102
2021-05-30,17,116.785385419406
2021-05-30,18,108.950106249992
2021-05-30,19,98.7242357913843
2021-05-30,20,85.5555573167927
2021-05-30,21,82.0774371676948
2021-05-30,22,74.9873688362207
2021-05-30,23,64.627670344335
2021-05-31,0,51.0436511157591
2021-05-31,1,39.086041909555
2021-05-31,2,37.7613168912635
2021-05-31,5,20.0765403457059
2021-05-31,6,41.2346370077156
2021-05-31,7,58.1015924460905
2021-05-31,8,67.5029057950799
2021-05-31,9,73.0861075845004
2021-05-31,10,78.4394484118429
2021-05-31,11,86.6817785941447
2021-05-31,12,97.4852438118096
2021-05-31,13,99.8721684338089
2021-05-31,14,99.0954803408927
2021-05-31,15,101.885266543797
2021-05-31,16,100.525457483925
2021-05-31,17,100.29438672731
2021-05-31,18,93.5655095111115
2021-05-31,19,84.7836109651952
2021-05-31,20,73.4744516309585
2021-05-31,21,70.4874689184819
2021-05-31,22,64.3985730124899
2021-05-31,23,55.5017439855348
2021-06-01,0,50.2623375213609
2021-06-01,1,38.4877607281031
2021-06-01,2,37.183312975309
2021-06-01,5,19.769233294629
2021-06-01,6,40.6034677682515
2021-06-01,7,57.2122445440102
2021-06-01,8,66.4696541211456
2021-06-01,9,71.967395106666
2021-06-01,10,77.2387935597383
2021-06-01,11,85.3549602627398
2021-06-01,12,95.9930592878095
2021-06-01,13,98.3434477958122
2021-06-01,14,97.5786482914342
2021-06-01,15,100.325731869465
2021-06-01,16,98.98673709856
2021-06-01,17,98.7592032896252
2021-06-01,18,92.1333234713229
2021-06-01,19,83.4858474553112
2021-06-01,20,72.3497948588551
2021-06-01,21,69.4085332135137
2021-06-01,22,63.412838656607
2021-06-01,23,54.6521913743713
2021-06-02,0,50.4349969653379
2021-06-02,2,37.3110438063872
2021-06-02,5,19.8371438812994
2021-06-02,6,40.7429473968188
2021-06-02,7,57.4087780682907
2021-06-02,8,66.6979883787201
2021-06-02,9,72.2146150139835
2021-06-02,10,77.5041215927573
2021-06-02,11,85.6481686709915
2021-06-02,12,96.322811326008
2021-06-02,13,98.681273807346
2021-06-02,14,97.9138470901544
2021-06-02,15,100.670367354709
2021-06-02,16,99.3267729152642
2021-06-02,17,99.0984574900562
2021-06-02,18,92.4498166784992
2021-06-02,19,83.7726351518735
2021-06-02,20,72.5983283725794
2021-06-02,21,69.6469630069313
2021-06-02,22,63.6306722473906
2021-06-02,23,54.8399306925201
2021-06-03,0,51.5441748161119
2021-06-03,2,38.1315967134836
2021-06-03,5,20.2734068324179
2021-06-03,6,41.6389755032319
2021-06-03,7,58.6713248890452
2021-06-03,8,68.1648256118363
2021-06-03,9,73.8027751467328
2021-06-03,10,79.2086097495319
2021-06-03,11,87.5317625515366
2021-06-03,12,98.4411643601227
2021-06-03,13,100.851494681326
2021-06-03,14,100.067190542343
2021-06-03,15,102.884332823485
2021-06-03,16,101.511189751498
2021-06-03,17,101.277853161863
2021-06-03,18,94.4829939390904
2021-06-03,19,85.6149818754252
2021-06-03,20,74.1949272162241
2021-06-03,21,71.1786547564928
2021-06-03,22,65.0300523709816
2021-06-03,23,56.0459828412677
2021-06-04,0,56.0609863455665
2021-06-04,1,42.9280040494067
2021-06-04,2,41.4730651972926
2021-06-04,4,21.8865322118926
2021-06-04,5,22.0499636993904
2021-06-04,6,45.2877952835204
2021-06-04,7,63.8126879558253
2021-06-04,8,74.1381033163533
2021-06-04,9,80.2701058757197
2021-06-04,10,86.1496532917971
2021-06-04,11,95.2021632456356
2021-06-04,12,107.067554980227
2021-06-04,13,109.689102336594
2021-06-04,14,108.836069694532
2021-06-04,15,111.900077907295
2021-06-04,16,110.406606428047
2021-06-04,17,110.152822573478
2021-06-04,18,102.762530431507
2021-06-04,19,93.1174152465787
2021-06-04,20,80.6966221967505
2021-06-04,21,77.4160340452714
2021-06-04,22,70.7286301706687
2021-06-04,23,60.9572874140965
2021-06-05,0,64.1217765365347
2021-06-05,1,49.1004540278338
2021-06-05,2,47.4363152027602
2021-06-05,3,23.9423224202826
2021-06-05,5,25.2204418283986
2021-06-05,6,51.7995504235697
2021-06-05,7,72.9880650346895
2021-06-05,8,84.7981315275177
2021-06-05,9,91.8118307765722
2021-06-05,10,98.5367753436505
2021-06-05,11,108.890910334725
2021-06-05,12,122.462380387608
2021-06-05,13,125.460869795709
2021-06-05,14,124.485182922926
2021-06-05,15,127.989752905227
2021-06-05,16,126.281540997115
2021-06-05,17,125.991266553655
2021-06-05,18,117.538353179171
2021-06-05,19,106.506404566195
2021-06-05,20,92.2996742129637
2021-06-05,21,88.5473831087566
2021-06-05,22,80.8984235593544
2021-06-05,23,69.7220976053898
2021-06-06,0,59.4920659697351
2021-06-06,1,45.5553106596085
2021-06-06,2,44.0113257279423
2021-06-06,3,22.2136425693781
2021-06-06,6,48.0595273159001
2021-06-06,8,78.6755499837247
2021-06-06,9,85.1828472071397
2021-06-06,10,91.4222383693525
2021-06-06,11,101.028785711309
2021-06-06,12,113.620370587819
2021-06-06,13,116.40236352862
2021-06-06,14,115.497123048137
2021-06-06,15,118.748656611992
2021-06-06,16,117.163780755195
2021-06-06,17,116.894464662092
2021-06-06,18,109.051867228368
2021-06-06,19,98.8164456585373
2021-06-06,20,85.6354674473817
2021-06-06,21,82.1540986836521
2021-06-06,22,75.0574081255919
2021-06-06,23,64.6880335251598
2021-06-07,0,50.9868963832735
2021-06-07,1,39.0425826780148
2021-06-07,2,37.7193306032213
2021-06-07,4,19.90557824292
2021-06-07,5,20.0542175170749
2021-06-07,6,41.1887887828853
2021-06-07,7,58.0369900858716
2021-06-07,8,67.4278502440631
2021-06-07,9,73.0048441483295
2021-06-07,10,78.3522326697551
2021-06-07,11,86.5853983186755
2021-06-07,12,97.3768513121961
2021-06-07,13,99.7611219455911
2021-06-07,14,98.9852974414656
2021-06-07,15,101.771981719524
2021-06-07,16,100.413684612613
2021-06-07,17,100.182870780388
2021-06-07,18,93.4614753100677
2021-06-07,19,84.689341236163
2021-06-07,20,73.3927564003923
2021-06-07,21,70.4090948728443
2021-06-07,22,64.326969126328
2021-06-07,23,55.440032361003
2021-06-08,0,50.3167445539576
2021-06-08,1,38.5294222376106
2021-06-08,4,19.6439471059156
2021-06-08,6,40.6474194486418
2021-06-08,7,57.2741745816357
2021-06-08,8,66.5416049458944
2021-06-08,9,72.0452970229828
2021-06-08,10,77.3224015606029
2021-06-08,11,85.4473536995421
2021-06-08,12,96.096968054558
2021-06-08,13,98.4499007670381
2021-06-08,14,97.6842733968342
2021-06-08,15,100.434330586383
2021-06-08,16,99.0938864055273
2021-06-08,17,98.8661063000618
2021-06-08,18,92.2330542236228
2021-06-08,19,83.5762176499315
2021-06-08,20,72.4281107080848
2021-06-08,21,69.4836652609924
2021-06-08,22,63.4814805970734
2021-06-08,23,54.7113502536481
2021-06-09,0,50.3793388742548
2021-06-09,1,38.5773530609932
2021-06-09,6,40.6979850727651
2021-06-09,7,57.3454239849964
2021-06-09,8,66.6243830860542
2021-06-09,9,72.1349217878148
2021-06-09,10,77.4185910739018
2021-06-09,11,85.5536507001416
2021-06-09,12,96.2165132368093
2021-06-09,13,98.5723730111482
2021-06-09,14,97.805793196082
2021-06-09,15,100.559271472628
2021-06-09,16,99.2171597714843
2021-06-09,17,98.9890963062544
2021-06-09,18,92.3477926747932
2021-06-09,19,83.6801869464983
2021-06-09,20,72.518211695348
2021-06-09,21,69.5701033411449
2021-06-09,22,63.5604519249019
2021-06-09,23,54.7794114887702
2021-06-10,0,51.5974960259753
2021-06-10,1,39.5101417711228
2021-06-10,2,38.1710429337023
2021-06-10,3,19.2659023604762
2021-06-10,5,20.2943791844677
2021-06-10,6,41.6820500225006
2021-06-10,7,58.7320189643414
2021-06-10,8,68.235340485432
2021-06-10,9,73.8791223436012
2021-06-10,10,79.2905491523551
2021-06-10,11,87.6223120558671
2021-06-10,12,98.5429993783914
2021-06-10,13,100.955823128374
2021-06-10,14,100.170707645612
2021-06-10,15,102.990764192728
2021-06-10,16,101.616200637239
2021-06-10,17,101.382622666511
2021-06-10,18,94.5807343252023
2021-06-10,19,85.7035485162205
2021-06-10,20,74.2716800849821
2021-06-10,21,71.2522873638943
2021-06-10,22,65.0973243970111
2021-06-10,23,56.1039610633218
2021-06-11,0,56.0064033652768
2021-06-11,1,42.8862078101385
2021-06-11,2,41.4326855384998
2021-06-11,5,22.0284950665237
2021-06-11,6,45.2437014671525
2021-06-11,7,63.7505576417517
2021-06-11,8,74.0659198087873
2021-06-11,9,80.1919520312643
2021-06-11,10,86.0657749098042
2021-06-11,11,95.1094710163561
2021-06-11,12,106.963310181409
2021-06-11,13,109.582305105558
2021-06-11,14,108.73010300657
2021-06-11,15,111.791127991409
2021-06-11,16,110.29911060938
2021-06-11,17,110.045573847843
2021-06-11,18,102.662477158478
2021-06-11,19,93.0267528024736
2021-06-11,20,80.6180530807585
2021-06-11,21,77.3406590271732
2021-06-11,22,70.659766248034
2021-06-11,23,60.8979372200609
2021-06-12,0,64.1740332418686
2021-06-12,1,49.1404689509455
2021-06-12,2,47.4749739187155
2021-06-12,3,23.9618344636991
2021-06-12,6,51.8417650032199
2021-06-12,7,73.0475474135852
2021-06-12,8,84.8672386423148
2021-06-12,9,91.8866537781515
2021-06-12,10,98.6170789083959
2021-06-12,11,108.979652108928
2021-06-12,12,122.562182371771
2021-06-12,13,125.563115429844
2021-06-12,14,124.586633410948
2021-06-12,15,128.094059478822
2021-06-12,16,126.384455445738
2021-06-12,17,126.093944440117
2021-06-12,18,117.634142276406
2021-06-12,19,106.593203062746
2021-06-12,20,92.3748947875998
2021-06-12,21,88.6195457149278
2021-06-12,22,80.9643525667878
2021-06-12,23,69.778918350332
2021-06-13,0,59.4385369923448
2021-06-13,1,45.5143215099705
2021-06-13,2,43.9717258044666
2021-06-13,3,22.1936554744358
2021-06-13,6,48.0162849556097
2021-06-13,7,67.657261509157
2021-06-13,8,78.6047603470294
2021-06-13,9,85.1062025213674
2021-06-13,10,91.3399796874446
2021-06-13,11,100.937883378402
2021-06-13,12,113.518138766665
2021-06-13,13,116.297628562975
2021-06-13,14,115.393202587693
2021-06-13,15,118.64181053006
2021-06-13,16,117.058360691717
2021-06-13,17,116.789286920254
2021-06-13,18,108.953745994216
2021-06-13,19,98.7275339154464
2021-06-13,20,85.5584155090083
2021-06-13,21,82.0801791648174
2021-06-13,22,74.9898739723053
2021-06-13,23,64.6298293894057
2021-06-14,0,51.0381094837367
2021-06-14,1,39.0817984736577
2021-06-14,6,41.2301603063065
2021-06-14,7,58.0952845578769
2021-06-14,8,67.4955772389092
2021-06-14,9,73.0781728794914
2021-06-14,10,78.4309325132025
2021-06-14,11,86.6723678543265
2021-06-14,12,97.474660177273
2021-06-14,13,99.8613256591514
2021-06-14,14,99.0847218885655
2021-06-14,15,101.874205214066
2021-06-14,16,100.514543783943
2021-06-14,17,100.283498113878
2021-06-14,18,93.555351428522
2021-06-14,19,84.7744063028477
2021-06-14,20,73.4664747647844
2021-06-14,21,70.4798163386527
2021-06-14,22,64.3915814829538
2021-06-14,23,55.4957183538441
2021-06-15,0,50.2642488859888
2021-06-15,6,40.6050118275987
2021-06-15,7,57.2144201981063
2021-06-15,8,66.472181813887
2021-06-15,9,71.970131866239
2021-06-15,10,77.241730778841
2021-06-15,11,85.358206121566
